tweet_id,cluster
2682,0
2682,0
2683,0
2683,0
2683,0
2683,0
2683,0
2683,0
2684,0
2684,0
2684,0
2684,0
2684,0
2684,0
2685,0
2685,0
2685,0
2685,0
2685,0
2685,0
2686,0
2686,0
2686,0
2686,0
2686,0
2686,0
2688,0
2688,0
2688,0
2688,0
2688,0
2688,0
2690,0
2690,0
2690,0
2690,0
2690,0
2690,0
2691,0
2691,0
2691,0
2691,0
2691,0
2691,0
2692,0
2692,0
2692,0
2692,0
2692,0
2692,0
2693,0
2693,0
2693,0
2693,0
2693,0
2693,0
2694,0
2694,0
2694,0
2694,0
2694,0
2694,0
2695,0
2695,0
2695,0
2695,0
2695,0
2695,0
2696,0
2696,0
2696,0
2696,0
2696,0
2696,0
2697,0
2697,0
2697,0
2697,0
2697,0
2697,0
2698,0
2698,0
2698,0
2698,0
2698,0
2698,0
2699,0
2699,0
2699,0
2699,0
2699,0
2699,0
2700,0
2700,0
2700,0
2700,0
2700,0
2700,0
2701,0
2701,0
2701,0
2701,0
2701,0
2701,0
2702,0
2702,0
2702,0
2702,0
2702,0
2702,0
2703,0
2703,0
2703,0
2703,0
2703,0
2703,0
2704,0
2704,0
2704,0
2704,0
2704,0
2704,0
2705,0
2705,0
2705,0
2705,0
2705,0
2705,0
2706,0
2706,0
2706,0
2706,0
2706,0
2706,0
2707,0
2707,0
2707,0
2707,0
2707,0
2707,0
2708,0
2708,0
2708,0
2708,0
2708,0
2708,0
2709,0
2709,0
2709,0
2709,0
2709,0
2709,0
2710,0
2710,0
2710,0
2710,0
2710,0
2710,0
2711,0
2711,0
2711,0
2711,0
2711,0
2711,0
2712,0
2712,0
2712,0
2712,0
2712,0
2712,0
2713,0
2713,0
2713,0
2713,0
2713,0
2713,0
2714,0
2714,0
2714,0
2714,0
2714,0
2714,0
2715,0
2715,0
2715,0
2715,0
2715,0
2715,0
2716,0
2716,0
2716,0
2716,0
2716,0
2716,0
2717,0
2717,0
2717,0
2717,0
2717,0
2717,0
2718,0
2718,0
2718,0
2718,0
2718,0
2718,0
2719,0
2719,0
2719,0
2719,0
2719,0
2719,0
2720,0
2720,0
2720,0
2720,0
2720,0
2720,0
2721,0
2721,0
2721,0
2721,0
2721,0
2721,0
2722,0
2722,0
2722,0
2722,0
2722,0
2722,0
2723,0
2723,0
2723,0
2723,0
2723,0
2723,0
2724,0
2724,0
2724,0
2724,0
2724,0
2724,0
2725,0
2725,0
2725,0
2725,0
2725,0
2725,0
2726,0
2726,0
2726,0
2726,0
2726,0
2726,0
2727,0
2727,0
2727,0
2727,0
2727,0
2727,0
2729,0
2729,0
2729,0
2729,0
2729,0
2729,0
2730,0
2730,0
2730,0
2730,0
2730,0
2730,0
2731,0
2731,0
2731,0
2731,0
2731,0
2731,0
2732,0
2732,0
2732,0
2732,0
2732,0
2732,0
2733,0
2733,0
2733,0
2733,0
2733,0
2733,0
2734,0
2734,0
2734,0
2734,0
2734,0
2734,0
2735,0
2735,0
2735,0
2735,0
2735,0
2735,0
2736,0
2736,0
2736,0
2736,0
2736,0
2736,0
2737,0
2737,0
2737,0
2737,0
2737,0
2737,0
2738,0
2738,0
2738,0
2738,0
2738,0
2738,0
2739,0
2739,0
2739,0
2739,0
2739,0
2739,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2741,0
2741,0
2741,0
2741,0
2741,0
2741,0
2742,0
2742,0
2742,0
2742,0
2742,0
2742,0
2743,0
2743,0
2743,0
2743,0
2743,0
2743,0
2744,0
2744,0
2744,0
2744,0
2744,0
2744,0
2745,0
2745,0
2745,0
2745,0
2745,0
2745,0
2747,0
2747,0
2747,0
2747,0
2747,0
2747,0
2748,0
2748,0
2748,0
2748,0
2748,0
2748,0
2749,0
2749,0
2749,0
2749,0
2749,0
2749,0
2750,0
2750,0
2750,0
2750,0
2750,0
2750,0
2751,0
2751,0
2751,0
2751,0
2751,0
2751,0
2752,0
2752,0
2752,0
2752,0
2752,0
2752,0
2753,0
2753,0
2753,0
2753,0
2753,0
2753,0
2754,0
2754,0
2754,0
2754,0
2754,0
2754,0
2755,0
2755,0
2755,0
2755,0
2755,0
2755,0
2756,0
2756,0
2756,0
2756,0
2756,0
2756,0
2757,0
2757,0
2757,0
2757,0
2757,0
2757,0
2758,0
2758,0
2758,0
2758,0
2758,0
2758,0
2759,0
2759,0
2759,0
2759,0
2759,0
2759,0
2760,0
2760,0
2760,0
2760,0
2760,0
2760,0
2761,0
2761,0
2761,0
2761,0
2761,0
2761,0
2762,0
2762,0
2762,0
2762,0
2762,0
2762,0
2763,0
2763,0
2763,0
2763,0
2763,0
2763,0
2764,0
2764,0
2764,0
2764,0
2764,0
2764,0
2765,0
2765,0
2765,0
2765,0
2765,0
2765,0
2766,0
2766,0
2766,0
2766,0
2766,0
2766,0
2767,0
2767,0
2767,0
2767,0
2767,0
2767,0
2768,0
2768,0
2768,0
2768,0
2768,0
2768,0
2769,0
2769,0
2769,0
2769,0
2769,0
2769,0
2770,0
2770,0
2770,0
2770,0
2770,0
2770,0
2771,0
2771,0
2771,0
2771,0
2771,0
2771,0
2772,0
2772,0
2772,0
2772,0
2772,0
2772,0
2773,0
2773,0
2773,0
2773,0
2773,0
2773,0
2775,0
2775,0
2775,0
2775,0
2775,0
2775,0
2776,0
2776,0
2776,0
2776,0
2776,0
2776,0
2777,0
2777,0
2777,0
2777,0
2777,0
2777,0
2778,0
2778,0
2778,0
2778,0
2778,0
2778,0
2779,0
2779,0
2779,0
2779,0
2779,0
2779,0
2780,0
2780,0
2780,0
2780,0
2780,0
2780,0
2781,0
2781,0
2781,0
2781,0
2781,0
2781,0
2782,0
2782,0
2782,0
2782,0
2782,0
2782,0
2783,0
2783,0
2783,0
2783,0
2783,0
2783,0
2784,0
2784,0
2784,0
2784,0
2784,0
2784,0
2785,0
2785,0
2785,0
2785,0
2785,0
2785,0
2787,0
2787,0
2787,0
2787,0
2787,0
2787,0
2788,0
2788,0
2788,0
2788,0
2788,0
2788,0
2789,0
2789,0
2789,0
2789,0
2789,0
2789,0
2790,0
2790,0
2790,0
2790,0
2790,0
2790,0
2791,0
2791,0
2791,0
2791,0
2791,0
2791,0
2792,0
2792,0
2792,0
2792,0
2792,0
2792,0
2793,0
2793,0
2793,0
2793,0
2793,0
2793,0
2794,0
2794,0
2794,0
2794,0
2794,0
2794,0
2795,0
2795,0
2795,0
2795,0
2795,0
2795,0
2796,0
2796,0
2796,0
2796,0
2796,0
2796,0
2797,0
2797,0
2797,0
2797,0
2797,0
2797,0
2798,0
2798,0
2798,0
2798,0
2798,0
2798,0
2799,0
2799,0
2799,0
2799,0
2799,0
2799,0
2800,0
2800,0
2800,0
2800,0
2800,0
2800,0
1601,0
1601,0
1601,0
1601,0
1601,0
1601,0
1602,0
1602,0
1602,0
1602,0
1602,0
1602,0
1603,0
1603,0
1603,0
1603,0
1603,0
1603,0
1604,0
1604,0
1604,0
1604,0
1604,0
1604,0
1605,0
1605,0
1605,0
1605,0
1605,0
1605,0
1606,0
1606,0
1606,0
1606,0
1606,0
1606,0
1607,0
1607,0
1607,0
1607,0
1607,0
1607,0
1608,0
1608,0
1608,0
1608,0
1608,0
1608,0
1609,0
1609,0
1609,0
1609,0
1609,0
1609,0
1610,0
1610,0
1610,0
1610,0
1610,0
1610,0
1611,0
1611,0
1611,0
1611,0
1611,0
1611,0
1612,0
1612,0
1612,0
1612,0
1612,0
1612,0
1613,0
1613,0
1613,0
1613,0
1613,0
1613,0
1614,0
1614,0
1614,0
1614,0
1614,0
1614,0
1615,0
1615,0
1615,0
1615,0
1615,0
1615,0
1616,0
1616,0
1616,0
1616,0
1616,0
1616,0
1617,0
1617,0
1617,0
1617,0
1617,0
1617,0
1618,0
1618,0
1618,0
1618,0
1618,0
1618,0
1619,0
1619,0
1619,0
1619,0
1619,0
1619,0
1620,0
1620,0
1620,0
1620,0
1620,0
1620,0
1621,0
1621,0
1621,0
1621,0
1621,0
1621,0
1622,0
1622,0
1622,0
1622,0
1622,0
1622,0
1623,0
1623,0
1623,0
1623,0
1623,0
1623,0
1624,0
1624,0
1624,0
1624,0
1624,0
1624,0
1625,0
1625,0
1625,0
1625,0
1625,0
1625,0
1626,0
1626,0
1626,0
1626,0
1626,0
1626,0
1627,0
1627,0
1627,0
1627,0
1627,0
1627,0
1628,0
1628,0
1628,0
1628,0
1628,0
1628,0
1629,0
1629,0
1629,0
1629,0
1629,0
1629,0
1630,0
1630,0
1630,0
1630,0
1630,0
1630,0
1631,0
1631,0
1631,0
1631,0
1631,0
1631,0
1632,0
1632,0
1632,0
1632,0
1632,0
1632,0
1633,0
1633,0
1633,0
1633,0
1633,0
1633,0
1634,0
1634,0
1634,0
1634,0
1634,0
1634,0
1635,0
1635,0
1635,0
1635,0
1635,0
1635,0
1636,0
1636,0
1636,0
1636,0
1636,0
1636,0
1637,0
1637,0
1637,0
1637,0
1637,0
1637,0
1638,0
1638,0
1638,0
1638,0
1638,0
1638,0
1639,0
1639,0
1639,0
1639,0
1639,0
1639,0
1640,0
1640,0
1640,0
1640,0
1640,0
1640,0
1641,0
1641,0
1641,0
1641,0
1641,0
1641,0
1642,0
1642,0
1642,0
1642,0
1642,0
1642,0
1643,0
1643,0
1643,0
1643,0
1643,0
1643,0
1644,0
1644,0
1644,0
1644,0
1644,0
1644,0
1645,0
1645,0
1645,0
1645,0
1645,0
1645,0
1646,0
1646,0
1646,0
1646,0
1646,0
1646,0
1647,0
1647,0
1647,0
1647,0
1647,0
1647,0
1648,0
1648,0
1648,0
1648,0
1648,0
1648,0
1649,0
1649,0
1649,0
1649,0
1649,0
1649,0
1650,0
1650,0
1650,0
1650,0
1650,0
1650,0
1651,0
1651,0
1651,0
1651,0
1651,0
1651,0
1652,0
1652,0
1652,0
1652,0
1652,0
1652,0
1653,0
1653,0
1653,0
1653,0
1653,0
1653,0
1654,0
1654,0
1654,0
1654,0
1654,0
1654,0
1655,0
1655,0
1655,0
1655,0
1655,0
1655,0
1656,0
1656,0
1656,0
1656,0
1656,0
1656,0
1657,0
1657,0
1657,0
1657,0
1657,0
1657,0
1658,0
1658,0
1658,0
1658,0
1658,0
1658,0
1659,0
1659,0
1659,0
1659,0
1659,0
1659,0
1660,0
1660,0
1660,0
1660,0
1660,0
1660,0
1661,0
1661,0
1661,0
1661,0
1661,0
1661,0
1662,0
1662,0
1662,0
1662,0
1662,0
1662,0
1663,0
1663,0
1663,0
1663,0
1663,0
1663,0
1664,0
1664,0
1664,0
1664,0
1664,0
1664,0
1665,0
1665,0
1665,0
1665,0
1665,0
1665,0
1666,0
1666,0
1666,0
1666,0
1666,0
1666,0
1667,0
1667,0
1667,0
1667,0
1667,0
1667,0
1668,0
1668,0
1668,0
1668,0
1668,0
1668,0
1669,0
1669,0
1669,0
1669,0
1669,0
1669,0
1670,0
1670,0
1670,0
1670,0
1670,0
1670,0
1671,0
1671,0
1671,0
1671,0
1671,0
1671,0
1672,0
1672,0
1672,0
1672,0
1672,0
1672,0
1673,0
1673,0
1673,0
1673,0
1673,0
1673,0
1674,0
1674,0
1674,0
1674,0
1674,0
1674,0
1675,0
1675,0
1675,0
1675,0
1675,0
1675,0
1676,0
1676,0
1676,0
1676,0
1676,0
1676,0
1677,0
1677,0
1677,0
1677,0
1677,0
1677,0
1678,0
1678,0
1678,0
1678,0
1678,0
1678,0
1679,0
1679,0
1679,0
1679,0
1679,0
1679,0
1680,0
1680,0
1680,0
1680,0
1680,0
1680,0
1681,0
1681,0
1681,0
1681,0
1681,0
1681,0
1682,0
1682,0
1682,0
1682,0
1682,0
1682,0
1683,0
1683,0
1683,0
1683,0
1683,0
1683,0
1684,0
1684,0
1684,0
1684,0
1684,0
1684,0
1685,0
1685,0
1685,0
1685,0
1685,0
1685,0
